Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1121270.00,1.00,1.00,15.00,2.00,3.00,7.00,5.00,4.00,1.00,30.00,3.00,15.00,12775.00,46.00,2797.00,3.07,277.72,21.89,0.84,0.00,0.16,0.00,0.05,0.00,0.00,0.26,0.00,0.00,0.00,0.69,0.95,0.00,0.05,0.00,0.50,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.44,0.05,0.01
1121350.00,2.00,3.00,12.00,2.00,4.00,5.00,7.00,2.00,1.00,48.00,7.00,43.00,12950.00,61.00,1793.50,1.42,212.30,13.85,0.81,0.15,0.03,0.12,0.00,0.03,0.05,0.02,0.01,0.00,0.06,0.72,0.40,0.20,0.00,0.40,0.47,0.10,0.09,0.19,0.00,0.10,0.01,0.00,0.02,0.00,0.03
1121440.00,1.00,1.00,4.00,2.00,3.00,7.00,5.00,2.00,1.00,26.00,2.00,18.00,5650.00,21.00,789.00,1.17,269.05,13.96,1.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.60,0.35,0.00,0.05,0.56,0.27,0.00,0.08,0.07,0.00,0.00,0.01,0.00,0.00,0.00
1121450.00,3.00,3.00,10.00,2.00,4.00,5.00,2.00,4.00,1.00,32.00,4.00,14.00,4225.00,20.00,625.50,1.43,211.25,14.80,0.95,0.05,0.00,0.59,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.27,0.55,0.45,0.00,0.00,0.68,0.07,0.05,0.00,0.00,0.12,0.07,0.00,0.00,0.00,0.00
1121570.00,2.00,2.00,8.00,2.00,4.00,3.00,5.00,2.00,1.00,31.00,4.00,31.00,17400.00,42.00,2207.00,1.35,414.29,12.68,0.94,0.03,0.03,0.05,0.05,0.00,0.00,0.01,0.00,0.00,0.00,0.88,0.48,0.11,0.05,0.35,0.79,0.03,0.00,0.09,0.03,0.00,0.00,0.00,0.01,0.05,0.00
1121660.00,1.00,3.00,9.00,2.00,3.00,7.00,9.00,3.00,1.00,45.00,4.00,15.00,22925.00,36.00,3014.50,2.40,636.81,13.15,0.89,0.02,0.09,0.02,0.00,0.00,0.00,0.01,0.02,0.00,0.00,0.96,0.92,0.08,0.00,0.00,0.05,0.01,0.85,0.03,0.00,0.02,0.02,0.00,0.02,0.00,0.00
1121760.00,2.00,3.00,14.00,1.00,4.00,5.00,5.00,1.00,0.00,14.00,4.00,29.00,17825.00,72.00,2406.00,2.48,247.57,13.50,1.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.25,0.01,0.60,0.38,0.49,0.13,0.00,0.00,0.11,0.35,0.23,0.00,0.00,0.00,0.12,0.00,0.13,0.05
1121780.00,1.00,1.00,4.00,2.00,4.00,4.00,4.00,4.00,1.00,24.00,3.00,20.00,9025.00,25.00,1387.50,1.25,361.00,15.37,0.49,0.12,0.38,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.93,0.59,0.41,0.00,0.00,0.19,0.18,0.00,0.48,0.08,0.00,0.00,0.00,0.00,0.00,0.07
1125100.00,2.00,1.00,10.00,2.00,4.00,5.00,2.00,4.00,1.00,30.00,4.00,16.00,4450.00,23.00,541.50,1.44,193.48,12.17,0.39,0.37,0.24,0.09,0.13,0.00,0.00,0.00,0.00,0.00,0.12,0.66,0.34,0.26,0.13,0.27,0.60,0.12,0.08,0.00,0.00,0.07,0.00,0.00,0.00,0.13,0.00
1125140.00,2.00,1.00,16.00,2.00,4.00,5.00,3.00,4.00,1.00,33.00,5.00,33.00,9970.00,50.00,1331.35,1.52,199.40,13.35,0.74,0.07,0.19,0.16,0.02,0.00,0.00,0.08,0.00,0.01,0.00,0.74,0.27,0.69,0.04,0.00,0.43,0.31,0.01,0.00,0.04,0.02,0.00,0.00,0.08,0.04,0.07
1125190.00,1.00,1.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,39.00,3.00,20.00,6175.00,46.00,1060.00,2.30,134.24,17.17,0.96,0.04,0.00,0.00,0.00,0.32,0.00,0.10,0.00,0.00,0.00,0.59,0.59,0.41,0.00,0.00,0.11,0.07,0.01,0.59,0.10,0.02,0.00,0.00,0.10,0.00,0.00
1125280.00,3.00,0.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00,0.00,1.00,2.00,375.00,2.00,30.00,1.00,187.50,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.20,0.00,0.00,0.80,0.80,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1125470.00,1.00,1.00,10.00,2.00,4.00,4.00,4.00,4.00,2.00,29.00,4.00,20.00,8125.00,30.00,965.50,1.50,270.83,11.88,0.96,0.00,0.04,0.00,0.00,0.02,0.04,0.03,0.00,0.00,0.00,0.92,0.23,0.77,0.00,0.00,0.53,0.29,0.00,0.02,0.14,0.00,0.00,0.00,0.03,0.00,0.00
1125480.00,3.00,1.00,4.00,1.00,4.00,5.00,2.00,4.00,1.00,8.00,3.00,11.00,5600.00,21.00,812.00,1.91,266.67,14.50,0.89,0.05,0.05,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.59,0.62,0.38,0.00,0.00,0.41,0.05,0.03,0.46,0.05,0.00,0.00,0.00,0.00,0.00,0.00
1125510.00,2.00,1.00,19.00,2.00,4.00,1.00,3.00,4.00,1.00,29.00,5.00,12.00,13850.00,25.00,1580.00,2.08,554.00,11.41,1.00,0.00,0.00,0.52,0.02,0.00,0.00,0.01,0.00,0.04,0.00,0.40,0.11,0.87,0.02,0.00,0.82,0.00,0.04,0.00,0.01,0.05,0.00,0.03,0.01,0.02,0.00
1125790.00,3.00,3.00,6.00,2.00,2.00,6.00,4.00,2.00,1.00,25.00,3.00,14.00,9800.00,28.00,1264.00,2.00,350.00,12.90,0.94,0.02,0.04,0.62,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.30,0.29,0.71,0.00,0.00,0.76,0.00,0.02,0.05,0.08,0.01,0.08,0.00,0.00,0.00,0.00
1125840.00,2.00,3.00,10.00,2.00,4.00,4.00,5.00,4.00,2.00,18.00,2.00,11.00,14050.00,18.00,1031.50,1.64,780.56,7.34,0.97,0.00,0.03,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.33,0.67,0.00,0.07,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00
1125910.00,3.00,3.00,10.00,2.00,4.00,4.00,5.00,3.00,1.00,23.00,1.00,15.00,5225.00,19.00,582.00,1.27,275.00,11.14,0.79,0.16,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.85,0.11,0.00,0.04,0.61,0.20,0.14,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00
1130020.00,3.00,1.00,4.00,2.00,4.00,4.00,1.00,4.00,0.00,12.00,3.00,19.00,4325.00,30.00,469.25,1.58,144.17,10.85,0.98,0.00,0.02,0.28,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.71,0.17,0.67,0.05,0.10,0.67,0.00,0.00,0.10,0.14,0.00,0.00,0.02,0.02,0.05,0.00
1134090.00,1.00,3.00,5.00,2.00,3.00,4.00,5.00,2.00,1.00,19.00,2.00,16.00,9100.00,19.00,1513.50,1.19,478.95,16.63,0.97,0.00,0.03,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.50,0.50,0.00,0.00,0.31,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.36,0.00,0.26
1135050.00,2.00,1.00,13.00,2.00,4.00,6.00,5.00,1.00,1.00,16.00,6.00,23.00,20400.00,55.00,2404.00,2.39,370.91,11.78,0.91,0.01,0.08,0.33,0.00,0.00,0.01,0.00,0.03,0.20,0.12,0.31,0.18,0.79,0.02,0.01,0.50,0.19,0.25,0.00,0.00,0.00,0.03,0.00,0.00,0.02,0.00
1135150.00,1.00,3.00,10.00,2.00,2.00,5.00,5.00,3.00,1.00,25.00,3.00,27.00,10345.00,47.00,1262.50,1.74,220.11,12.20,0.84,0.07,0.09,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.41,0.25,0.67,0.00,0.08,0.78,0.04,0.08,0.05,0.01,0.01,0.00,0.01,0.00,0.00,0.01
1135240.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,2.00,10.00,3750.00,13.00,495.00,1.30,288.46,13.20,1.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.92,0.00,0.00,0.08,0.88,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1135320.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,0.00,2.00,2.00,1300.00,2.00,200.00,1.00,650.00,15.38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.69,0.69,0.31,0.00,0.00,0.00,0.69,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1137070.00,3.00,3.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,36.00,6.00,35.00,20025.00,52.00,2638.50,1.49,385.10,13.18,0.76,0.05,0.18,0.36,0.00,0.01,0.00,0.01,0.00,0.06,0.01,0.55,0.42,0.53,0.00,0.05,0.61,0.01,0.12,0.09,0.11,0.04,0.00,0.00,0.01,0.00,0.01
1137150.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,5.00,13.00,7525.00,16.00,1446.00,1.23,470.31,19.22,0.87,0.08,0.05,0.06,0.00,0.18,0.08,0.03,0.00,0.00,0.00,0.65,0.56,0.44,0.00,0.00,0.14,0.00,0.00,0.70,0.00,0.13,0.00,0.00,0.03,0.00,0.00
1137510.00,2.00,3.00,10.00,2.00,4.00,5.00,3.00,4.00,1.00,17.00,5.00,16.00,18625.00,35.00,2391.50,2.19,532.14,12.84,1.00,0.00,0.00,0.02,0.02,0.11,0.00,0.02,0.00,0.00,0.00,0.83,0.05,0.94,0.02,0.00,0.02,0.82,0.01,0.11,0.00,0.00,0.00,0.00,0.02,0.02,0.00
1137580.00,1.00,1.00,9.00,2.00,4.00,7.00,2.00,4.00,1.00,14.00,5.00,17.00,7700.00,30.00,1304.50,1.76,256.67,16.94,0.97,0.00,0.03,0.33,0.00,0.20,0.00,0.04,0.00,0.12,0.00,0.31,0.56,0.44,0.00,0.00,0.47,0.00,0.18,0.31,0.00,0.00,0.00,0.00,0.04,0.00,0.00
1137610.00,3.00,1.00,10.00,2.00,1.00,4.00,4.00,1.00,1.00,10.00,6.00,14.00,8375.00,25.00,845.50,1.79,335.00,10.10,0.87,0.13,0.00,0.17,0.41,0.13,0.08,0.00,0.00,0.00,0.07,0.13,0.08,0.50,0.41,0.00,0.37,0.07,0.00,0.13,0.01,0.00,0.00,0.00,0.00,0.41,0.00
1140060.00,2.00,1.00,4.00,2.00,3.00,5.00,4.00,2.00,1.00,21.00,5.00,28.00,12025.00,46.00,1340.50,1.64,261.41,11.15,0.91,0.09,0.00,0.31,0.00,0.02,0.03,0.01,0.00,0.00,0.00,0.63,0.38,0.52,0.00,0.11,0.64,0.02,0.00,0.02,0.23,0.06,0.00,0.00,0.01,0.00,0.02
1140070.00,3.00,3.00,10.00,2.00,3.00,5.00,2.00,4.00,1.00,1.00,7.00,27.00,6425.00,45.00,744.25,1.67,142.78,11.58,0.95,0.05,0.00,0.21,0.21,0.01,0.06,0.02,0.00,0.00,0.07,0.41,0.30,0.49,0.21,0.00,0.63,0.07,0.00,0.04,0.00,0.04,0.00,0.00,0.02,0.21,0.00
1140180.00,3.00,1.00,4.00,1.00,4.00,7.00,4.00,4.00,1.00,29.00,6.00,22.00,7150.00,25.00,913.25,1.14,286.00,12.77,0.88,0.12,0.00,0.15,0.00,0.03,0.04,0.06,0.03,0.00,0.00,0.68,0.28,0.69,0.00,0.03,0.34,0.17,0.02,0.03,0.01,0.03,0.03,0.00,0.06,0.00,0.30
1140360.00,1.00,3.00,10.00,2.00,4.00,5.00,6.00,4.00,1.00,21.00,3.00,18.00,25525.00,32.00,3442.50,1.78,797.66,13.49,0.93,0.04,0.03,0.00,0.00,0.01,0.00,0.00,0.00,0.05,0.00,0.94,0.88,0.12,0.00,0.00,0.19,0.00,0.79,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00
1140480.00,2.00,3.00,10.00,2.00,1.00,7.00,3.00,4.00,1.00,22.00,4.00,20.00,7975.00,65.00,1479.50,3.25,122.69,18.55,1.00,0.00,0.00,0.00,0.00,0.12,0.00,0.25,0.04,0.00,0.00,0.59,0.61,0.39,0.00,0.00,0.00,0.21,0.01,0.49,0.00,0.00,0.04,0.00,0.25,0.00,0.00
1140500.00,3.00,1.00,4.00,2.00,4.00,5.00,4.00,4.00,1.00,1.00,1.00,3.00,7500.00,25.00,2211.25,8.33,300.00,29.48,0.97,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.92,0.08,0.00,0.00,0.94,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1140570.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,3.00,8.00,3750.00,10.00,572.75,1.25,375.00,15.27,0.88,0.12,0.00,0.60,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.34,0.58,0.36,0.00,0.06,0.72,0.00,0.04,0.06,0.00,0.12,0.00,0.00,0.06,0.00,0.00
1140670.00,2.00,1.00,4.00,2.00,3.00,5.00,5.00,4.00,1.00,15.00,6.00,30.00,15000.00,39.00,1951.00,1.30,384.62,13.01,0.67,0.32,0.02,0.32,0.02,0.11,0.03,0.00,0.10,0.00,0.00,0.42,0.26,0.69,0.02,0.03,0.59,0.00,0.01,0.23,0.00,0.02,0.10,0.00,0.00,0.02,0.03
1140890.00,1.00,2.00,10.00,2.00,3.00,7.00,3.00,4.00,1.00,16.00,1.00,10.00,1895.00,10.00,500.50,1.00,189.50,26.41,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.72,0.28,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.17
1141020.00,1.00,1.00,6.00,2.00,4.00,7.00,4.00,4.00,1.00,19.00,2.00,18.00,9100.00,41.00,1733.00,2.28,221.95,19.04,1.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.98,0.98,0.02,0.00,0.00,0.46,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1141110.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,2.00,4.00,3225.00,7.00,427.50,1.75,460.71,13.26,0.86,0.14,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.65,0.42,0.58,0.00,0.00,0.42,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1141130.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,4.00,7.00,4525.00,12.00,871.00,1.71,377.08,19.25,1.00,0.00,0.00,0.02,0.00,0.00,0.04,0.20,0.00,0.00,0.00,0.74,0.96,0.04,0.00,0.00,0.76,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.20,0.00,0.00
1144060.00,2.00,3.00,10.00,2.00,4.00,5.00,3.00,4.00,1.00,26.00,2.00,3.00,9500.00,25.00,1026.00,8.33,380.00,10.80,0.85,0.00,0.15,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.99,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
1145010.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,1.00,2.00,675.00,2.00,79.50,1.00,337.50,11.78,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.44,0.56,0.00,0.00,0.44,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1145120.00,2.00,1.00,10.00,2.00,3.00,5.00,6.00,3.00,1.00,14.00,5.00,29.00,15850.00,61.00,2040.00,2.10,259.84,12.87,0.82,0.08,0.10,0.06,0.00,0.00,0.01,0.00,0.04,0.00,0.14,0.75,0.72,0.27,0.00,0.01,0.13,0.14,0.62,0.00,0.03,0.00,0.04,0.00,0.00,0.00,0.04
1145270.00,2.00,3.00,10.00,2.00,2.00,5.00,3.00,1.00,1.00,23.00,5.00,16.00,16375.00,23.00,1894.50,1.44,711.96,11.57,0.95,0.05,0.00,0.44,0.00,0.00,0.00,0.00,0.16,0.03,0.04,0.33,0.14,0.78,0.00,0.07,0.72,0.06,0.03,0.00,0.00,0.00,0.16,0.02,0.00,0.00,0.00
1145330.00,1.00,3.00,10.00,2.00,3.00,7.00,5.00,3.00,1.00,36.00,4.00,23.00,5735.00,46.00,965.30,2.00,124.67,16.83,0.90,0.00,0.10,0.42,0.00,0.00,0.00,0.12,0.00,0.00,0.01,0.45,0.47,0.52,0.00,0.01,0.58,0.01,0.00,0.00,0.05,0.03,0.00,0.18,0.12,0.00,0.03
1145380.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,3.00,11.00,6525.00,15.00,1006.50,1.36,435.00,15.43,0.84,0.16,0.00,0.12,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.69,0.23,0.77,0.00,0.00,0.12,0.00,0.00,0.75,0.05,0.00,0.00,0.08,0.00,0.00,0.00
1145390.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,2.00,10.00,1600.00,10.00,212.00,1.00,160.00,13.25,0.84,0.09,0.06,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.95,0.47,0.53,0.00,0.00,0.17,0.34,0.00,0.00,0.06,0.00,0.00,0.09,0.05,0.00,0.28
1145440.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,2.00,10.00,1675.00,12.00,287.00,1.20,139.58,17.13,0.91,0.09,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.76,0.76,0.24,0.00,0.00,0.24,0.13,0.00,0.27,0.06,0.00,0.00,0.30,0.00,0.00,0.00
1145470.00,3.00,1.00,14.00,2.00,1.00,4.00,4.00,1.00,1.00,15.00,2.00,7.00,5175.00,13.00,537.00,1.86,398.08,10.38,0.88,0.00,0.12,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,1.00,0.00,0.00,0.98,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1145620.00,1.00,3.00,16.00,2.00,2.00,6.00,4.00,3.00,1.00,26.00,6.00,28.00,14250.00,48.00,2094.00,1.71,296.88,14.69,0.85,0.15,0.00,0.23,0.00,0.04,0.00,0.05,0.38,0.00,0.07,0.23,0.37,0.63,0.00,0.00,0.32,0.07,0.00,0.07,0.00,0.03,0.38,0.04,0.05,0.00,0.04
1145690.00,1.00,2.00,10.00,2.00,3.00,6.00,3.00,4.00,1.00,40.00,4.00,33.00,9800.00,56.00,1114.25,1.70,175.00,11.37,0.89,0.11,0.00,0.30,0.00,0.00,0.00,0.02,0.00,0.18,0.00,0.50,0.18,0.75,0.00,0.08,0.56,0.09,0.25,0.06,0.00,0.02,0.00,0.00,0.02,0.00,0.01
1145750.00,2.00,2.00,5.00,2.00,3.00,5.00,4.00,2.00,1.00,8.00,2.00,13.00,12400.00,25.00,1482.50,1.92,496.00,11.96,0.88,0.12,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.93,0.12,0.78,0.00,0.10,0.52,0.36,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.05
1145780.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,1.00,1.00,200.00,1.00,20.00,1.00,200.00,10.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1145960.00,1.00,1.00,5.00,2.00,2.00,7.00,3.00,1.00,1.00,26.00,5.00,21.00,5900.00,30.00,989.75,1.43,196.67,16.78,0.84,0.14,0.02,0.21,0.00,0.08,0.00,0.05,0.06,0.00,0.00,0.60,0.60,0.40,0.00,0.00,0.29,0.00,0.00,0.26,0.00,0.00,0.06,0.21,0.18,0.00,0.00
1145980.00,3.00,3.00,9.00,2.00,3.00,5.00,4.00,4.00,1.00,27.00,3.00,15.00,13125.00,32.00,1442.00,2.13,410.16,10.99,0.93,0.07,0.00,0.44,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.39,0.17,0.76,0.00,0.08,0.82,0.00,0.11,0.02,0.00,0.05,0.00,0.00,0.00,0.00,0.00
1146030.00,2.00,3.00,5.00,2.00,2.00,8.00,3.00,2.00,1.00,20.00,3.00,19.00,7800.00,26.00,1292.00,1.37,300.00,16.56,0.96,0.03,0.02,0.21,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.77,0.70,0.30,0.00,0.00,0.26,0.08,0.00,0.60,0.00,0.00,0.00,0.07,0.00,0.00,0.00
1146060.00,1.00,3.00,10.00,2.00,2.00,7.00,3.00,2.00,1.00,23.00,4.00,27.00,4150.00,33.00,703.00,1.22,125.76,16.94,0.76,0.24,0.00,0.22,0.00,0.05,0.00,0.07,0.00,0.00,0.00,0.66,0.54,0.30,0.00,0.16,0.61,0.00,0.00,0.11,0.02,0.18,0.00,0.00,0.07,0.00,0.00
1146140.00,1.00,1.00,4.00,2.00,3.00,7.00,5.00,2.00,1.00,24.00,6.00,31.00,8550.00,49.00,1150.00,1.58,174.49,13.45,0.95,0.02,0.04,0.16,0.00,0.10,0.00,0.01,0.04,0.00,0.07,0.62,0.32,0.68,0.00,0.00,0.65,0.08,0.03,0.18,0.00,0.00,0.04,0.00,0.02,0.00,0.00
1146240.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,2.00,4.00,1350.00,5.00,212.00,1.25,270.00,15.70,1.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,1.00,0.00,0.00,0.00,0.56,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1146340.00,3.00,3.00,10.00,2.00,3.00,7.00,6.00,3.00,1.00,18.00,3.00,20.00,11050.00,43.00,1128.00,2.15,256.98,10.21,1.00,0.00,0.00,0.66,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.12,0.70,0.03,0.15,0.81,0.01,0.08,0.03,0.02,0.00,0.00,0.00,0.00,0.03,0.02
1146370.00,2.00,3.00,3.00,2.00,2.00,7.00,6.00,1.00,1.00,39.00,5.00,21.00,8495.00,29.00,1095.00,1.38,292.93,12.89,0.96,0.04,0.00,0.53,0.00,0.02,0.01,0.02,0.00,0.00,0.00,0.42,0.24,0.69,0.00,0.07,0.61,0.21,0.02,0.14,0.00,0.00,0.00,0.00,0.02,0.00,0.00
1146450.00,1.00,3.00,8.00,2.00,2.00,5.00,4.00,4.00,1.00,31.00,3.00,18.00,32025.00,64.00,3435.50,3.56,500.39,10.73,0.96,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.18,0.82,0.00,0.00,0.57,0.28,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00
1146510.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,2.00,8.00,3300.00,8.00,380.50,1.00,412.50,11.53,0.93,0.07,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.18,0.68,0.00,0.14,0.27,0.11,0.23,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1146620.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,1.00,1.00,300.00,1.00,40.00,1.00,300.00,13.33,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1146670.00,2.00,3.00,10.00,2.00,2.00,7.00,3.00,4.00,1.00,28.00,3.00,10.00,12000.00,23.00,1608.50,2.30,521.74,13.40,0.94,0.06,0.00,0.00,0.00,0.05,0.00,0.00,0.75,0.00,0.00,0.20,0.04,0.93,0.00,0.03,0.12,0.00,0.04,0.09,0.00,0.00,0.75,0.00,0.00,0.00,0.00
1146710.00,1.00,3.00,9.00,2.00,2.00,8.00,3.00,1.00,1.00,38.00,5.00,14.00,2525.00,15.00,352.50,1.07,168.33,13.96,0.91,0.09,0.00,0.04,0.00,0.21,0.04,0.03,0.00,0.00,0.00,0.68,0.33,0.51,0.00,0.16,0.59,0.17,0.00,0.21,0.00,0.00,0.00,0.00,0.03,0.00,0.00
1146760.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,5.00,17.00,18850.00,36.00,2696.50,2.12,523.61,14.31,1.00,0.00,0.00,0.00,0.00,0.07,0.00,0.05,0.31,0.00,0.00,0.57,0.21,0.79,0.00,0.00,0.00,0.41,0.13,0.07,0.00,0.00,0.31,0.00,0.05,0.00,0.03
1146840.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,3.00,11.00,5425.00,13.00,691.25,1.18,417.31,12.74,0.33,0.64,0.04,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.01,0.41,0.24,0.76,0.00,0.00,0.24,0.01,0.01,0.58,0.11,0.00,0.00,0.01,0.00,0.00,0.03
1146930.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,3.00,10.00,5575.00,25.00,1239.50,2.50,223.00,22.23,1.00,0.00,0.00,0.05,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.68,0.96,0.04,0.00,0.00,0.51,0.07,0.08,0.00,0.00,0.07,0.00,0.00,0.27,0.00,0.00
1146970.00,2.00,3.00,10.00,2.00,3.00,5.00,5.00,3.00,1.00,34.00,5.00,20.00,8500.00,36.00,1331.50,1.80,236.11,15.66,0.93,0.03,0.05,0.11,0.00,0.01,0.07,0.00,0.00,0.00,0.10,0.72,0.83,0.17,0.00,0.00,0.19,0.28,0.00,0.34,0.19,0.00,0.00,0.00,0.00,0.00,0.00
1147250.00,1.00,3.00,12.00,2.00,3.00,5.00,4.00,2.00,1.00,26.00,2.00,8.00,9450.00,17.00,1161.00,2.13,555.88,12.29,1.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.24,0.70,0.00,0.06,0.90,0.00,0.02,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00
